brand,optionGroup,type,sku,parentSku,name,price,inStock,mpn,sizeLabel,categories
TapeTech,hand_tool,variation,TTCASE1416TT,TT-TAPETECH-TROWEL-WALLET,TapeTech Trowel Wallet - [TTCASE1416TT],12.0,True,TTCASE1416TT,"Size: 14"" - 16""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TTCASE1618TT,TT-TAPETECH-TROWEL-WALLET,TapeTech Trowel Wallet - [TTCASE1618TT],12.0,True,TTCASE1618TT,"Size: 16""- 18""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG12053-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel MAXFLEXX Finishing Trowel - [TG12053-PS],66.0,True,TG12053-PS,"Size: 12"" x 4.3""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG12054-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel MIDFLEXX Finishing Trowel - [TG12054-PS],51.0,True,TG12054-PS,"Size: 12"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG14053-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel MAXFLEXX Finishing Trowel - [TG14053-PS],70.0,True,TG14053-PS,"Size: 14"" x 4.3""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG14054-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel MIDFLEXX Finishing Trowel - [TG14054-PS],57.0,True,TG14054-PS,"Size: 14"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG16053-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel MAXFLEXX Finishing Trowel - [TG16053-PS],74.0,True,TG16053-PS,"Size: 16"" x 4.3""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG16054-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel MIDFLEXX Finishing Trowel - [TG16054-PS],60.0,True,TG16054-PS,"Size: 16"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG18053-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel MAXFLEXX Finishing Trowel - [TG18053-PS],80.0,True,TG18053-PS,"Size: 18"" x 4.3""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG18054-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel MIDFLEXX Finishing Trowel - [TG18054-PS],67.0,True,TG18054-PS,"Size: 18"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG110565-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-FLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel FLEXX Finishing Trowel - [TG110565-PS],60.0,True,TG110565-PS,"Size: 11"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG120565-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-FLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel FLEXX Finishing Trowel - [TG120565-PS],57.0,True,TG120565-PS,"Size: 12"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TGP120565-PS,TT-TAPETECH-PREMIUM-GOLD-FLEXX-ROUNDED-FRONT-POOL-TROWEL,TapeTech Premium Gold FLEXX Rounded Front Pool Trowel - [TGP120565-PS],57.0,True,TGP120565-PS,"Size: 12"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG120565-PSCU,TT-TAPETECH-PREMIUM-GOLD-STAINLESS-STEEL-FLEXX-CURVED-FINISHING-TROWEL,TapeTech Premium Gold Stainless Steel FLEXX Curved Finishing Trowel - [TG120565-PSCU],67.0,False,TG120565-PSCU,"Size: 12"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG140565-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-FLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel FLEXX Finishing Trowel - [TG140565-PS],60.0,False,TG140565-PS,"Size: 14"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TGP140565-PS,TT-TAPETECH-PREMIUM-GOLD-FLEXX-ROUNDED-FRONT-POOL-TROWEL,TapeTech Premium Gold FLEXX Rounded Front Pool Trowel - [TGP140565-PS],60.0,True,TGP140565-PS,"Size: 14"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG140565-PSCU,TT-TAPETECH-PREMIUM-GOLD-STAINLESS-STEEL-FLEXX-CURVED-FINISHING-TROWEL,TapeTech Premium Gold Stainless Steel FLEXX Curved Finishing Trowel - [TG140565-PSCU],71.0,True,TG140565-PSCU,"Size: 14"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG160565-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-FLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel FLEXX Finishing Trowel - [TG160565-PS],63.0,True,TG160565-PS,"Size: 16"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TGP160565-PS,TT-TAPETECH-PREMIUM-GOLD-FLEXX-ROUNDED-FRONT-POOL-TROWEL,TapeTech Premium Gold FLEXX Rounded Front Pool Trowel - [TGP160565-PS],63.0,True,TGP160565-PS,"Size: 16"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG160565-PSCU,TT-TAPETECH-PREMIUM-GOLD-STAINLESS-STEEL-FLEXX-CURVED-FINISHING-TROWEL,TapeTech Premium Gold Stainless Steel FLEXX Curved Finishing Trowel - [TG160565-PSCU],85.0,False,TG160565-PSCU,"Size: 16"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG180565-PS,TT-TAPETECH-GOLD-STAINLESS-STEEL-FLEXX-FINISHING-TROWEL,TapeTech Gold Stainless Steel FLEXX Finishing Trowel - [TG180565-PS],68.0,True,TG180565-PS,"Size: 18"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TGP180565-PS,TT-TAPETECH-PREMIUM-GOLD-FLEXX-ROUNDED-FRONT-POOL-TROWEL,TapeTech Premium Gold FLEXX Rounded Front Pool Trowel - [TGP180565-PS],68.0,False,TGP180565-PS,"Size: 18"" x 4.7",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,hand_tool,variation,TG180565-PSCU,TT-TAPETECH-PREMIUM-GOLD-STAINLESS-STEEL-FLEXX-CURVED-FINISHING-TROWEL,TapeTech Premium Gold Stainless Steel FLEXX Curved Finishing Trowel - [TG180565-PSCU],89.0,False,TG180565-PSCU,"Size: 18"" x 4.7""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,loading_pump,simple,AT087,,TapeTech 76XLTT Extra Long EasyClean® Loading Pump - [AT087],727.0,True,AT087,AT087,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,loading_pump,simple,PIPGSR-TT,,TapeTech Gooseneck Riser for 76TT-CA - [PIPGSR-TT],12.0,True,PIPGSR-TT,PIPGSR-TT,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,loading_pump,simple,AT068,,TapeTech 85T Gooseneck Adapter - [AT068],116.0,True,AT068,AT068,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,loading_pump,simple,AT088,,TapeTech 85XLTT Extra Long Gooseneck Adapter - [AT088],218.0,True,AT088,AT088,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,other_tool,simple,AT041X,,TapeTech ATX01TT Automatic Taper Extension - [AT041X],440.0,True,AT041X,AT041X,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,other_tool,simple,AT165,,TapeTech MWS01-TT Mobile Wash Station - 110V - [AT165],661.0,False,AT165,AT165,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,other_tool,simple,CROLL02,,TapeTech 2″ Premium Inside Corner Compound Roller with Frame - [CROLL02],17.0,True,CROLL02,CROLL02,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,other_tool,variation,CCAGE04,TT-TAPETECH-COMPOUND-ROLLER-FRAME,TapeTech Compound Roller Frame - [CCAGE04],6.0,True,CCAGE04,"Size: 4""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,other_tool,variation,CROLL04,TT-TAPETECH-PREMIUM-DRYWALL-COMPOUND-ROLLER-COVER-ONLY,TapeTech Premium Drywall Compound Roller (Cover Only) - [CROLL04],8.0,True,CROLL04,"Size: 4""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,other_tool,variation,CCAGE09,TT-TAPETECH-COMPOUND-ROLLER-FRAME,TapeTech Compound Roller Frame - [CCAGE09],6.0,True,CCAGE09,"Size: 9""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,other_tool,variation,CROLL09,TT-TAPETECH-PREMIUM-DRYWALL-COMPOUND-ROLLER-COVER-ONLY,TapeTech Premium Drywall Compound Roller (Cover Only) - [CROLL09],12.0,True,CROLL09,"Size: 9""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,other_tool,variation,CCAGE12,TT-TAPETECH-COMPOUND-ROLLER-FRAME,TapeTech Compound Roller Frame - [CCAGE12],9.0,True,CCAGE12,"Size: 12""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,other_tool,variation,CROLL12,TT-TAPETECH-PREMIUM-DRYWALL-COMPOUND-ROLLER-COVER-ONLY,TapeTech Premium Drywall Compound Roller (Cover Only) - [CROLL12],17.0,True,CROLL12,"Size: 12""",Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,other_tool,simple,TTGMCASE22,,"TapeTech 22"" Gate Mouth Utility Bag - [TTGMCASE22]",38.0,True,TTGMCASE22,TTGMCASE22,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,other_tool,simple,BHE-SW,,TapeTech SideWinder™ Brakeless Box Extendable Handle - 38” - 60” - [BHE-SW],363.0,True,BHE-SW,BHE-SW,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,other_tool,variation,AT044A,TT-TAPETECH-APPLICATOR-MUD-HEAD,TapeTech Applicator Mud Head - [AT044A],94.0,False,AT044A,Type: Inside 90° (16TT90),Drywall Finishing Tools > TapeTech > Semi-Automatic Taping Tools
TapeTech,other_tool,variation,AT044,TT-TAPETECH-APPLICATOR-MUD-HEAD,TapeTech Applicator Mud Head - [AT044],94.0,True,AT044,Type: Outside 90° (16TT),Drywall Finishing Tools > TapeTech > Semi-Automatic Taping Tools
TapeTech,other_tool,variation,AT060NS,TT-TAPETECH-EASYCLEAN-NAIL-SPOTTER-HEAD-ONLY,TapeTech EasyClean™ Nail Spotter – Head Only - [AT060NS],307.0,True,AT060NS,"Size: 2"" (NS02TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,other_tool,variation,AT061NS,TT-TAPETECH-EASYCLEAN-NAIL-SPOTTER-HEAD-ONLY,TapeTech EasyClean™ Nail Spotter – Head Only - [AT061NS],319.0,True,AT061NS,"Size: 3"" (NS03TT)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,other_tool,simple,AT086,,TapeTech 76TT-CA EasyClean™ Loading Pump for Canada - [AT086],451.0,True,AT086,AT086,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,other_tool,simple,CN-TT,,TapeTech Cleaning Nozzle - [CN-TT],19.0,True,CN-TT,CN-TT,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,other_tool,simple,PIPRTTC-TT,,TapeTech Taper Cable Repair Tool - [PIPRTTC-TT],13.0,True,PIPRTTC-TT,PIPRTTC-TT,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,other_tool,simple,PIP056707,,TapeTech Bazooka Oil - [PIP056707],13.0,True,PIP056707,PIP056707,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,other_tool,simple,PIP057356,,TapeTech Pump Tube Cleaning Brush - Head Only - [PIP057356],33.0,True,PIP057356,PIP057356,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,preset_bundle,simple,TTBDL1,,TapeTech Premium Gold Finishing Trowel & Hawk Set - [TTBDL1],169.0,True,TTBDL1,TTBDL1,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,preset_bundle,simple,TTBDL2,,TapeTech Premium Finishing Knife Set with Hard Case - [TTBDL2],457.0,True,TTBDL2,TTBDL2,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,preset_bundle,simple,TTBDL3,,TapeTech Premium Stainless Steel Taping Knife and Sanding Set - [TTBDL3],158.0,False,TTBDL3,TTBDL3,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,preset_bundle,simple,TTBDL4,,TapeTech Mud Dog Premium Taping Banjo Kit - [TTBDL4],185.0,True,TTBDL4,TTBDL4,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,preset_bundle,simple,TTBDL5,,TapeTech Basic Box Set - [TTBDL5],1551.0,False,TTBDL5,TTBDL5,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,preset_bundle,simple,TTBDL6,,TapeTech MudRunner Pro Corner Finishing Set - [TTBDL6],1890.0,True,TTBDL6,TTBDL6,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,preset_bundle,simple,TTBDL7,,TapeTech Full Taping Set with Carbon Fiber Taper - [TTBDL7],4499.0,True,TTBDL7,TTBDL7,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,preset_bundle,simple,TTBDL8,,TapeTech Flat Box Combo Set - [TTBDL8],1416.0,True,TTBDL8,TTBDL8,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,preset_bundle,variation,AT026A,TT-TAPETECH-QUICKBOX-QSX-FINISHING-BOX-FAST-SET-COMPOUND,TapeTech QuickBox™ QSX Finishing Box (Fast Set Compound) - [AT026A],192.0,True,AT026A,"Size: 8.5"" (QB08-QSX)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,preset_bundle,variation,AT026,TT-TAPETECH-QUICKBOX-QSX-FINISHING-BOX-FAST-SET-COMPOUND,TapeTech QuickBox™ QSX Finishing Box (Fast Set Compound) - [AT026],165.0,True,AT026,"Size: 6.5"" (QB06-QSX)",Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,semi_automatic_taper,simple,BAN001-TT,,TapeTech Mud Dog Premium Taping Banjo - [BAN001-TT],132.0,True,BAN001-TT,BAN001-TT,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,support_handle,simple,CROLLHAN2,,TapeTech Compound Roller Support Handle - [CROLLHAN2],8.0,True,CROLLHAN2,CROLLHAN2,Drywall Finishing Tools > TapeTech > Taping & Finishing Tools
TapeTech,support_handle,simple,AT090A,,TapeTech 17TT Outside Corner Roller - [AT090A],188.0,True,AT090A,AT090A,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,support_handle,simple,FHTT-CC,,TapeTech FHTT-CC Closet Crusher Handle - 18″ - [FHTT-CC],56.0,True,FHTT-CC,FHTT-CC,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,support_handle,simple,AT015,,TapeTech FH-TT Fibreglass Support Handle - 43″ - [AT015],66.0,True,AT015,AT015,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
TapeTech,support_handle,simple,AT016,,"TapeTech XH-TT Extendable Support Handle - 43"" - 76.25"" - [AT016]",198.0,True,AT016,AT016,Drywall Finishing Tools > TapeTech > Automatic Taping Tools
