sku,slug,brand,source_image_url,status,normalized_file
8000TT,tapetech-wizard-compact-finishing-box-handle-8000tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/8000TT_01.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000tt_05.webp
8000TT,tapetech-wizard-compact-finishing-box-handle-8000tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8000TT_05.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000tt_06.webp
8000TT,tapetech-wizard-compact-finishing-box-handle-8000tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8000TT_04.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000tt_07.webp
8000TT,tapetech-wizard-compact-finishing-box-handle-8000tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8000TT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000tt_08.webp
8000TT,tapetech-wizard-compact-finishing-box-handle-8000tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8000TT_06.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000tt_09.webp
8000TT,tapetech-wizard-compact-finishing-box-handle-8000tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8000TT_07.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000tt_10.webp
8000TTPA,tapetech-wizard-compact-finishing-box-handle-for-power-assist-8000ttpa,TapeTech,https://www.shopamestools.com/Item_Images_AMES/13686_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000ttpa_01.webp
8000TTPA,tapetech-wizard-compact-finishing-box-handle-for-power-assist-8000ttpa,TapeTech,https://www.shopamestools.com/Item_Images_AMES/13686_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000ttpa_02.webp
8000TTPA,tapetech-wizard-compact-finishing-box-handle-for-power-assist-8000ttpa,TapeTech,https://www.shopamestools.com/Item_Images_AMES/13686_media_3.jpg,missing_source_mapping,
8000TTPA,tapetech-wizard-compact-finishing-box-handle-for-power-assist-8000ttpa,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/8000TT_01.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000ttpa_03.webp
8000TTPA,tapetech-wizard-compact-finishing-box-handle-for-power-assist-8000ttpa,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8000TT-PA_04.jpg,missing_source_mapping,
8000TTPA,tapetech-wizard-compact-finishing-box-handle-for-power-assist-8000ttpa,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8000TT-PA_05.jpg,missing_source_mapping,
8000TTPA,tapetech-wizard-compact-finishing-box-handle-for-power-assist-8000ttpa,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8000TT-PA_06.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000ttpa_04.webp
8000TTPA,tapetech-wizard-compact-finishing-box-handle-for-power-assist-8000ttpa,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8000TT-PA_07.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000ttpa_05.webp
8034TT,tapetech-34-box-handle-8034tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17639_media_1.jpg,missing_source_mapping,
8034TT,tapetech-34-box-handle-8034tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17639_media_2.jpg,missing_source_mapping,
8034TT,tapetech-34-box-handle-8034tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17639_media_3.jpg,missing_source_mapping,
8034TT,tapetech-34-box-handle-8034tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17639_media_4.jpg,missing_source_mapping,
8034TT,tapetech-34-box-handle-8034tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17639_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_8034tt_01.webp
8034TT,tapetech-34-box-handle-8034tt,TapeTech,https://tapetech.com/wp-content/uploads/2023/10/8034TT_hz.jpg,mapped,products/Production/launch_images/normalized/tapetech_8034tt_02.webp
8034TT,tapetech-34-box-handle-8034tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8034TT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_8034tt_03.webp
8042TT,tapetech-42-box-handle-8042tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17346_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_8042tt_01.webp
8042TT,tapetech-42-box-handle-8042tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17346_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_8042tt_02.webp
8042TT,tapetech-42-box-handle-8042tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17346_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_8042tt_03.webp
8042TT,tapetech-42-box-handle-8042tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17346_media_4.jpg,missing_source_mapping,
8042TT,tapetech-42-box-handle-8042tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17346_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_8042tt_04.webp
8042TT,tapetech-42-box-handle-8042tt,TapeTech,https://tapetech.com/wp-content/uploads/2023/10/8042TT_hz.jpg,mapped,products/Production/launch_images/normalized/tapetech_8042tt_05.webp
8042TT,tapetech-42-box-handle-8042tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8042TT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_8042tt_06.webp
8054TT,tapetech-54-box-handle-8054tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17347_media_1.jpg,missing_source_mapping,
8054TT,tapetech-54-box-handle-8054tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17347_media_2.jpg,missing_source_mapping,
8054TT,tapetech-54-box-handle-8054tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17347_media_3.jpg,missing_source_mapping,
8054TT,tapetech-54-box-handle-8054tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17347_media_4.jpg,missing_source_mapping,
8054TT,tapetech-54-box-handle-8054tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17347_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_8054tt_01.webp
8054TT,tapetech-54-box-handle-8054tt,TapeTech,https://tapetech.com/wp-content/uploads/2023/10/8054TT_hz.jpg,mapped,products/Production/launch_images/normalized/tapetech_8054tt_02.webp
8054TT,tapetech-54-box-handle-8054tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8054TT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_8054tt_03.webp
8072TT,tapetech-72-box-handle-8072tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17348_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_8072tt_01.webp
8072TT,tapetech-72-box-handle-8072tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17348_media_2.jpg,missing_source_mapping,
8072TT,tapetech-72-box-handle-8072tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17348_media_3.jpg,missing_source_mapping,
8072TT,tapetech-72-box-handle-8072tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17348_media_4.jpg,missing_source_mapping,
8072TT,tapetech-72-box-handle-8072tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17348_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_8072tt_02.webp
8072TT,tapetech-72-box-handle-8072tt,TapeTech,https://tapetech.com/wp-content/uploads/2025/07/17348_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_8072tt_03.webp
8072TT,tapetech-72-box-handle-8072tt,TapeTech,https://tapetech.com/wp-content/uploads/2025/07/17348_media_2.jpg,missing_source_mapping,
8072TT,tapetech-72-box-handle-8072tt,TapeTech,https://tapetech.com/wp-content/uploads/2025/07/17348_media_3.jpg,missing_source_mapping,
8072TT,tapetech-72-box-handle-8072tt,TapeTech,https://tapetech.com/wp-content/uploads/2025/07/17348_media_4.jpg,missing_source_mapping,
8072TT,tapetech-72-box-handle-8072tt,TapeTech,https://tapetech.com/wp-content/uploads/2025/07/17348_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_8072tt_04.webp
8134TT,tapetech-34-easyfinish-handle-8134tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10031_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_8134tt_01.webp
8134TT,tapetech-34-easyfinish-handle-8134tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10031_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_8134tt_02.webp
8134TT,tapetech-34-easyfinish-handle-8134tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10031_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_8134tt_03.webp
8134TT,tapetech-34-easyfinish-handle-8134tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10031_media_4.jpg,mapped,products/Production/launch_images/normalized/tapetech_8134tt_04.webp
8134TT,tapetech-34-easyfinish-handle-8134tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10031_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_8134tt_05.webp
8134TT,tapetech-34-easyfinish-handle-8134tt,TapeTech,https://tapetech.com/wp-content/uploads/2023/10/8134TT_hz.jpg,mapped,products/Production/launch_images/normalized/tapetech_8134tt_06.webp
8134TT,tapetech-34-easyfinish-handle-8134tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8134TT_03.jpg,missing_source_mapping,
8142TT,tapetech-42-easyfinish-handle-8142tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10032_media_1.jpg,missing_source_mapping,
8142TT,tapetech-42-easyfinish-handle-8142tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10032_media_2.jpg,missing_source_mapping,
8142TT,tapetech-42-easyfinish-handle-8142tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10032_media_3.jpg,missing_source_mapping,
8142TT,tapetech-42-easyfinish-handle-8142tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10032_media_4.jpg,missing_source_mapping,
8142TT,tapetech-42-easyfinish-handle-8142tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10032_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_8142tt_01.webp
8142TT,tapetech-42-easyfinish-handle-8142tt,TapeTech,https://tapetech.com/wp-content/uploads/2023/10/8142TT_hz.jpg,mapped,products/Production/launch_images/normalized/tapetech_8142tt_02.webp
8142TT,tapetech-42-easyfinish-handle-8142tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8142TT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_8142tt_03.webp
8154TT,tapetech-54-easyfinish-handle-8154tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10033_media_1.jpg,missing_source_mapping,
8154TT,tapetech-54-easyfinish-handle-8154tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10033_media_2.jpg,missing_source_mapping,
8154TT,tapetech-54-easyfinish-handle-8154tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10033_media_3.jpg,missing_source_mapping,
8154TT,tapetech-54-easyfinish-handle-8154tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10033_media_4.jpg,missing_source_mapping,
8154TT,tapetech-54-easyfinish-handle-8154tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10033_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_8154tt_01.webp
8154TT,tapetech-54-easyfinish-handle-8154tt,TapeTech,https://tapetech.com/wp-content/uploads/2023/10/8154TT_hz.jpg,mapped,products/Production/launch_images/normalized/tapetech_8154tt_02.webp
8154TT,tapetech-54-easyfinish-handle-8154tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8154TT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_8154tt_03.webp
8172TT,tapetech-72-easyfinish-handle-8172tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10034_media_1.jpg,missing_source_mapping,
8172TT,tapetech-72-easyfinish-handle-8172tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10034_media_2.jpg,missing_source_mapping,
8172TT,tapetech-72-easyfinish-handle-8172tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10034_media_3.jpg,missing_source_mapping,
8172TT,tapetech-72-easyfinish-handle-8172tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10034_media_4.jpg,missing_source_mapping,
8172TT,tapetech-72-easyfinish-handle-8172tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/10034_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_8172tt_01.webp
8172TT,tapetech-72-easyfinish-handle-8172tt,TapeTech,https://tapetech.com/wp-content/uploads/2023/10/8172TT_hz.jpg,mapped,products/Production/launch_images/normalized/tapetech_8172tt_02.webp
8172TT,tapetech-72-easyfinish-handle-8172tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/8172TT_03.jpg,missing_source_mapping,
85T,tapetech-gooseneck-85t,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12197_TapeTechGooseneck_001.jpg,mapped,products/Production/launch_images/normalized/tapetech_85t_01.webp
85T,tapetech-gooseneck-85t,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/85T-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_85t_02.webp
85T,tapetech-gooseneck-85t,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/85T_10.jpg,mapped,products/Production/launch_images/normalized/tapetech_85t_03.webp
85T,tapetech-gooseneck-85t,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/85T_11.jpg,mapped,products/Production/launch_images/normalized/tapetech_85t_04.webp
85T,tapetech-gooseneck-85t,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/85T_12.jpg,mapped,products/Production/launch_images/normalized/tapetech_85t_05.webp
85XLTT,tapetech-gooseneck-85xltt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14477_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_85xltt_01.webp
85XLTT,tapetech-gooseneck-85xltt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14477_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_85xltt_02.webp
85XLTT,tapetech-gooseneck-85xltt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14477_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_85xltt_03.webp
85XLTT,tapetech-gooseneck-85xltt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/85XLTT-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_85xltt_04.webp
85XLTT,tapetech-gooseneck-85xltt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/85XLTT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_85xltt_05.webp
85XLTT,tapetech-gooseneck-85xltt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76XLTT_85XLTT.jpg,mapped,products/Production/launch_images/normalized/tapetech_85xltt_06.webp
88TTE,tapetech-box-xtender-handle-88tte,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7350_TapeTechXtenderFlatBoxHandle88TTE_001.jpg,mapped,products/Production/launch_images/normalized/tapetech_88tte_01.webp
88TTE,tapetech-box-xtender-handle-88tte,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7350_TapeTechXtenderFlatBoxHandle88TTE_002.jpg,mapped,products/Production/launch_images/normalized/tapetech_88tte_02.webp
88TTE,tapetech-box-xtender-handle-88tte,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7350_TapeTechXtenderFlatBoxHandle88TTE_003.jpg,mapped,products/Production/launch_images/normalized/tapetech_88tte_03.webp
88TTE,tapetech-box-xtender-handle-88tte,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7350_TapeTechXtenderFlatBoxHandle88TTE_004.jpg,mapped,products/Production/launch_images/normalized/tapetech_88tte_04.webp
88TTE,tapetech-box-xtender-handle-88tte,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7350_TapeTechXtenderFlatBoxHandle88TTE_005.jpg,mapped,products/Production/launch_images/normalized/tapetech_88tte_05.webp
88TTE,tapetech-box-xtender-handle-88tte,TapeTech,https://tapetech.com/wp-content/uploads/2023/05/88TTE_Extended-1-e1698694984925.jpg,mapped,products/Production/launch_images/normalized/tapetech_88tte_06.webp
88TTE,tapetech-box-xtender-handle-88tte,TapeTech,https://tapetech.com/wp-content/uploads/2023/05/88TTE_Extended-2.jpg,mapped,products/Production/launch_images/normalized/tapetech_88tte_07.webp
88TTE,tapetech-box-xtender-handle-88tte,TapeTech,https://tapetech.com/wp-content/uploads/2023/05/88TTE_Extended-3.jpg,mapped,products/Production/launch_images/normalized/tapetech_88tte_08.webp
88TTE,tapetech-box-xtender-handle-88tte,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/88TTE_06.jpg,mapped,products/Production/launch_images/normalized/tapetech_88tte_09.webp
90T,tapetech-filler-adapter-90t,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12391_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_90t_01.webp
90T,tapetech-filler-adapter-90t,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12391_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_90t_02.webp
90T,tapetech-filler-adapter-90t,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/90T_02.jpg,mapped,products/Production/launch_images/normalized/tapetech_90t_03.webp
90T,tapetech-filler-adapter-90t,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/90T_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_90t_04.webp
90T,tapetech-filler-adapter-90t,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/90T_10.jpg,mapped,products/Production/launch_images/normalized/tapetech_90t_05.webp
90T,tapetech-filler-adapter-90t,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/90T_11.jpg,mapped,products/Production/launch_images/normalized/tapetech_90t_06.webp
90T,tapetech-filler-adapter-90t,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/90T_12.jpg,mapped,products/Production/launch_images/normalized/tapetech_90t_07.webp
90T,tapetech-filler-adapter-90t,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/90T_13.jpg,mapped,products/Production/launch_images/normalized/tapetech_90t_08.webp
ATX01TT,tapetech-automatic-taper-extension-atx01tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14516_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_atx01tt_01.webp
