brand,image_file,extension,image_body,normalized_key,sequence,assigned_product_count,assigned_skus,assigned_types,assignment_statuses,assignment_methods,coverage_status,suggested_product_count,suggested_skus,suggested_types,suggested_names,suggestion_scores
columbia,columbia-CLTBF-02.webp,.webp,CLTBF,cltbf,2,0,,,,,orphan,0,,,,
columbia,columbia-CLTBF-03.webp,.webp,CLTBF,cltbf,3,0,,,,,orphan,0,,,,
columbia,columbia-CLTBF-04.webp,.webp,CLTBF,cltbf,4,0,,,,,orphan,0,,,,
columbia,columbia-CMT24-01.webp,.webp,CMT24,cmt24,1,2,COL-COMPOUND-TUBE | CMT24,variable | variation,mapped | mapped,child_union | direct_sku,mapped,2,CMT24 | CMT2,variation | simple,"Columbia Compound Tube -  24"" | Cone insert(Bottom) -",100 | 85
columbia,columbia-COBCR-01.webp,.webp,COBCR,cobcr,1,1,COBCR,simple,mapped,direct_sku,mapped,1,COBCR,simple,Columbia Outside Bead Corner Roller -,100
columbia,columbia-COBCRE-01.webp,.webp,COBCRE,cobcre,1,0,,,,,orphan,1,COBCR,simple,Columbia Outside Bead Corner Roller -,85
columbia,columbia-COBCRW-01.webp,.webp,COBCRW,cobcrw,1,0,,,,,orphan,1,COBCR,simple,Columbia Outside Bead Corner Roller -,85
columbia,columbia-CPFP-01.webp,.webp,CPFP,cpfp,1,1,CPFP,simple,mapped,direct_sku,mapped,1,CPFP,simple,Columbia PowerFill 3.5 Pro Series Cordless Loading Pump -,100
columbia,columbia-CPFP-02.webp,.webp,CPFP,cpfp,2,1,CPFP,simple,mapped,direct_sku,mapped,1,CPFP,simple,Columbia PowerFill 3.5 Pro Series Cordless Loading Pump -,100
columbia,columbia-CR-01.webp,.webp,CR,cr,1,1,CR,simple,mapped,direct_sku,mapped,0,,,,
columbia,columbia-CR-3-02.webp,.webp,CR-3,cr-3,2,1,CR-3,simple,mapped,direct_sku,mapped,1,CR-3,simple,CR3 - Bearing Sleeve -,100
columbia,columbia-CR1-02.webp,.webp,CR1,cr1,2,1,CR1,simple,mapped,direct_sku,mapped,0,,,,
columbia,columbia-CR11-02.webp,.webp,CR11,cr11,2,1,CR11,simple,mapped,direct_sku,mapped,2,CR11 | CR1,simple | simple,Handle Connecting Link - | Head Casting -,100 | 85
columbia,columbia-CR12-02.webp,.webp,CR12,cr12,2,1,CR12,simple,mapped,direct_sku,mapped,2,CR12 | CR1,simple | simple,Swivel Coupling Pin - | Head Casting -,100 | 85
columbia,columbia-CR2-02.webp,.webp,CR2,cr2,2,1,CR2,simple,mapped,direct_sku,mapped,0,,,,
columbia,columbia-CR4-02.webp,.webp,CR4,cr4,2,1,CR4,simple,mapped,direct_sku,mapped,0,,,,
columbia,columbia-CR6-02.webp,.webp,CR6,cr6,2,1,CR6,simple,mapped,direct_sku,mapped,0,,,,
columbia,columbia-CS-02.webp,.webp,CS,cs,2,0,,,,,orphan,0,,,,
columbia,columbia-CT101-02.webp,.webp,CT101,ct101,2,1,CT101,simple,mapped,direct_sku,mapped,2,CT101 | CT10,simple | simple,Return Spring - | Taper Crimping Arm Bushing Right (CT10) -,100 | 85
columbia,columbia-CT103-02.webp,.webp,CT103,ct103,2,1,CT103,simple,mapped,direct_sku,mapped,2,CT103 | CT10,simple | simple,Barrel - Main Body - | Taper Crimping Arm Bushing Right (CT10) -,100 | 85
columbia,columbia-CT104-02.webp,.webp,CT104,ct104,2,1,CT104,simple,mapped,direct_sku,mapped,2,CT104 | CT10,simple | simple,Connection Strap - | Taper Crimping Arm Bushing Right (CT10) -,100 | 85
columbia,columbia-CT105-02.webp,.webp,CT105,ct105,2,1,CT105,simple,mapped,direct_sku,mapped,2,CT105 | CT10,simple | simple,Crimper Lever - | Taper Crimping Arm Bushing Right (CT10) -,100 | 85
columbia,columbia-CT107-02.webp,.webp,CT107,ct107,2,1,CT107,simple,mapped,direct_sku,mapped,2,CT107 | CT10,simple | simple,Piston Body - | Taper Crimping Arm Bushing Right (CT10) -,100 | 85
columbia,columbia-CT109-02.webp,.webp,CT109,ct109,2,1,CT109,simple,mapped,direct_sku,mapped,2,CT109 | CT10,simple | simple,1/4 - 20 Hex Nut - | Taper Crimping Arm Bushing Right (CT10) -,100 | 85
columbia,columbia-CT10A-02.webp,.webp,CT10A,ct10a,2,1,CT10A,simple,mapped,direct_sku,mapped,2,CT10A | CT10,simple | simple,Crimping Arm Shaft Bushing - L - | Taper Crimping Arm Bushing Right (CT10) -,100 | 85
columbia,columbia-CT111-02.webp,.webp,CT111,ct111,2,1,CT111,simple,mapped,direct_sku,mapped,1,CT111,simple,Piston Cup -,100
columbia,columbia-CT112-02.webp,.webp,CT112,ct112,2,1,CT112,simple,mapped,direct_sku,mapped,1,CT112,simple,Connecting Stud -,100
columbia,columbia-CT115-02.webp,.webp,CT115,ct115,2,1,CT115,simple,mapped,direct_sku,mapped,2,CT115 | CT115A,simple | simple,Guard Ring - | Taper Gasket New Style End Ring (CT115A) -,100 | 85
columbia,columbia-CT116A-02.webp,.webp,CT116A,ct116a,2,1,CT116A,simple,mapped,direct_sku,mapped,1,CT116A,simple,Strap -,100
columbia,columbia-CT119-02.webp,.webp,CT119,ct119,2,1,CT119,simple,mapped,direct_sku,mapped,2,CT119 | CT119A,simple | simple,Spool Retaining Spring - | Spool Retaining Spring (CT - 119) -,100 | 85
columbia,columbia-CT120-02.webp,.webp,CT120,ct120,2,1,CT120,simple,mapped,direct_sku,mapped,2,CT120 | CT12,simple | simple,Tape Spool - | Tape Advance Release Bracket (CT12) -,100 | 85
columbia,columbia-CT121A-02.webp,.webp,CT121A,ct121a,2,1,CT121A,simple,mapped,direct_sku,mapped,2,CT121A | CT12,simple | simple,O - Ring - | Tape Advance Release Bracket (CT12) -,100 | 85
columbia,columbia-CT124-02.webp,.webp,CT124,ct124,2,1,CT124,simple,mapped,direct_sku,mapped,3,CT124 | CT12 | CT124A,simple | simple | simple,Hand Grip Guard Ring - | Tape Advance Release Bracket (CT12) - | Grip Guard Ring Top (CT124A) -,100 | 85 | 85
columbia,columbia-CT125-02.webp,.webp,CT125,ct125,2,1,CT125,simple,mapped,direct_sku,mapped,3,CT125 | CT12 | CT125A,simple | simple | simple,Rollers - | Tape Advance Release Bracket (CT12) - | Bearing -,100 | 85 | 85
columbia,columbia-CT125A-02.webp,.webp,CT125A,ct125a,2,1,CT125A,simple,mapped,direct_sku,mapped,3,CT125A | CT12 | CT125,simple | simple | simple,Bearing - | Tape Advance Release Bracket (CT12) - | Rollers -,100 | 85 | 85
columbia,columbia-CT126-02.webp,.webp,CT126,ct126,2,1,CT126,simple,mapped,direct_sku,mapped,3,CT126 | CT12 | CT126PA,simple | simple | simple,Hand Grip Body - | Tape Advance Release Bracket (CT12) - | Hand Grip Body Pump Action (CT126PA) -,100 | 85 | 85
columbia,columbia-CT127-02.webp,.webp,CT127,ct127,2,1,CT127,simple,mapped,direct_sku,mapped,2,CT127 | CT12,simple | simple,Extension Shaft Bracket - | Tape Advance Release Bracket (CT12) -,100 | 85
columbia,columbia-CT13-02.webp,.webp,CT13,ct13,2,1,CT13,simple,mapped,direct_sku,mapped,3,CT13 | CT130 | CT132,simple | simple | simple,Dog Base Bracket - | Extension Shaft - | Connecting Link -,100 | 85 | 85
columbia,columbia-CT130-02.webp,.webp,CT130,ct130,2,1,CT130,simple,mapped,direct_sku,mapped,2,CT130 | CT13,simple | simple,Extension Shaft - | Dog Base Bracket -,100 | 85
columbia,columbia-CT132-02.webp,.webp,CT132,ct132,2,1,CT132,simple,mapped,direct_sku,mapped,2,CT132 | CT13,simple | simple,Connecting Link - | Dog Base Bracket -,100 | 85
columbia,columbia-CT14A-02.webp,.webp,CT14A,ct14a,2,1,CT14A,simple,mapped,direct_sku,mapped,1,CT14A,simple,Taper Adjustable Brake -,100
columbia,columbia-CT15-02.webp,.webp,CT15,ct15,2,1,CT15,simple,mapped,direct_sku,mapped,3,CT15 | CT154 | CT15A,simple | simple | simple,Ratchet Rod for Adjustable Brake - | Predator Taper Cam Roller (CT154) - | Old Style Ratchet Rod (CT15A) -,100 | 85 | 85
columbia,columbia-CT16-02.webp,.webp,CT16,ct16,2,1,CT16,simple,mapped,direct_sku,mapped,1,CT16,simple,Brake Dog -,100
columbia,columbia-CT19-02.webp,.webp,CT19,ct19,2,1,CT19,simple,mapped,direct_sku,mapped,1,CT19,simple,Paper Feed Guide -,100
columbia,columbia-CT2-02.webp,.webp,CT2,ct2,2,1,CT2,simple,mapped,direct_sku,mapped,0,,,,
columbia,columbia-CT20-02.webp,.webp,CT20,ct20,2,1,CT20,simple,mapped,direct_sku,mapped,2,CT20 | CT2,simple | simple,Hinge Block - | Insert Bushing for CT#7A -,100 | 85
columbia,columbia-CT25-02.webp,.webp,CT25,ct25,2,1,CT25,simple,mapped,direct_sku,mapped,2,CT25 | CT2,simple | simple,Knife Guide Square Tube - | Insert Bushing for CT#7A -,100 | 85
columbia,columbia-CT27-02.webp,.webp,CT27,ct27,2,1,CT27,simple,mapped,direct_sku,mapped,2,CT27 | CT2,simple | simple,Knife Guide Bracket - Left - | Insert Bushing for CT#7A -,100 | 85
columbia,columbia-CT28-02.webp,.webp,CT28,ct28,2,1,CT28,simple,mapped,direct_sku,mapped,2,CT28 | CT2,simple | simple,Roller Bushing - | Insert Bushing for CT#7A -,100 | 85
columbia,columbia-CT29-02.webp,.webp,CT29,ct29,2,1,CT29,simple,mapped,direct_sku,mapped,3,CT29 | CT2 | CT29A,simple | simple | simple,Right Nylatron Chain Roller (small) - | Insert Bushing for CT#7A - | Left Nylatron Chain Roller (large) -,100 | 85 | 85
columbia,columbia-CT29A-02.webp,.webp,CT29A,ct29a,2,1,CT29A,simple,mapped,direct_sku,mapped,3,CT29A | CT2 | CT29,simple | simple | simple,Left Nylatron Chain Roller (large) - | Insert Bushing for CT#7A - | Right Nylatron Chain Roller (small) -,100 | 85 | 85
columbia,columbia-CT3-02.webp,.webp,CT3,ct3,2,1,CT3,simple,mapped,direct_sku,mapped,0,,,,
columbia,columbia-CT31-02.webp,.webp,CT31,ct31,2,1,CT31,simple,mapped,direct_sku,mapped,2,CT31 | CT3,simple | simple,Chain Tension & Guide Bracket - | Right Insert Bushing (includes CT4) -,100 | 85
columbia,columbia-CT35-02.webp,.webp,CT35,ct35,2,1,CT35,simple,mapped,direct_sku,mapped,2,CT35 | CT3,simple | simple,Cap Reinforcing Tab - | Right Insert Bushing (includes CT4) -,100 | 85
columbia,columbia-CT36-02.webp,.webp,CT36,ct36,2,1,CT36,simple,mapped,direct_sku,mapped,3,CT36 | CT3 | CT364,simple | simple | simple,Return Spring Tube - | Right Insert Bushing (includes CT4) - | Predator Taper Knife Guide Bracket (CT364) -,100 | 85 | 85
columbia,columbia-CT3A-02.webp,.webp,CT3A,ct3a,2,1,CT3A,simple,mapped,direct_sku,mapped,2,CT3A | CT3,simple | simple,Left Insert Bushing - | Right Insert Bushing (includes CT4) -,100 | 85
columbia,columbia-CT4-02.webp,.webp,CT4,ct4,2,1,CT4,simple,mapped,direct_sku,mapped,0,,,,
columbia,columbia-CT40-02.webp,.webp,CT40,ct40,2,1,CT40,simple,mapped,direct_sku,mapped,2,CT40 | CT4,simple | simple,Return Spring Ring - | Left Wafer Bushing -,100 | 85
columbia,columbia-CT41-02.webp,.webp,CT41,ct41,2,1,CT41,simple,mapped,direct_sku,mapped,3,CT41 | CT4 | CT41A,simple | simple | simple,Knife Retainer Block - | Left Wafer Bushing - | Knife Retainer Cap -,100 | 85 | 85
columbia,columbia-CT41A-02.webp,.webp,CT41A,ct41a,2,1,CT41A,simple,mapped,direct_sku,mapped,3,CT41A | CT4 | CT41,simple | simple | simple,Knife Retainer Cap - | Left Wafer Bushing - | Knife Retainer Block -,100 | 85 | 85
columbia,columbia-CT42A-02.webp,.webp,CT42A,ct42a,2,1,CT42A,simple,mapped,direct_sku,mapped,2,CT42A | CT4,simple | simple,Diamond Blade - | Left Wafer Bushing -,100 | 85
columbia,columbia-CT43-02.webp,.webp,CT43,ct43,2,1,CT43,simple,mapped,direct_sku,mapped,2,CT43 | CT4,simple | simple,Micro Chain - | Left Wafer Bushing -,100 | 85
columbia,columbia-CT45-02.webp,.webp,CT45,ct45,2,1,CT45,simple,mapped,direct_sku,mapped,2,CT45 | CT4,simple | simple,Connecting Rod - | Left Wafer Bushing -,100 | 85
columbia,columbia-CT47-02.webp,.webp,CT47,ct47,2,1,CT47,simple,mapped,direct_sku,mapped,2,CT47 | CT4,simple | simple,Crimping Wheel - | Left Wafer Bushing -,100 | 85
columbia,columbia-CT5-02.webp,.webp,CT5,ct5,2,1,CT5,simple,mapped,direct_sku,mapped,0,,,,
columbia,columbia-CT50-02.webp,.webp,CT50,ct50,2,1,CT50,simple,mapped,direct_sku,mapped,2,CT50 | CT5,simple | simple,Crimping Wheel Bushing - | Right Wafer Bushing -,100 | 85
columbia,columbia-CT53-02.webp,.webp,CT53,ct53,2,1,CT53,simple,mapped,direct_sku,mapped,2,CT53 | CT5,simple | simple,Toe Kicker - | Right Wafer Bushing -,100 | 85
columbia,columbia-CT54-02.webp,.webp,CT54,ct54,2,1,CT54,simple,mapped,direct_sku,mapped,2,CT54 | CT5,simple | simple,Return Spring - | Right Wafer Bushing -,100 | 85
columbia,columbia-CT55-02.webp,.webp,CT55,ct55,2,1,CT55,simple,mapped,direct_sku,mapped,2,CT55 | CT5,simple | simple,Carriage Guide Rod - | Right Wafer Bushing -,100 | 85
columbia,columbia-CT56-02.webp,.webp,CT56,ct56,2,1,CT56,simple,mapped,direct_sku,mapped,2,CT56 | CT5,simple | simple,Carriage Guide Rod Stop - | Right Wafer Bushing -,100 | 85
columbia,columbia-CT57-02.webp,.webp,CT57,ct57,2,1,CT57,simple,mapped,direct_sku,mapped,2,CT57 | CT5,simple | simple,Tape Advance Carriage - | Right Wafer Bushing -,100 | 85
columbia,columbia-CT58-02.webp,.webp,CT58,ct58,2,1,CT58,simple,mapped,direct_sku,mapped,2,CT58 | CT5,simple | simple,Guide Rod Bushing - | Right Wafer Bushing -,100 | 85
columbia,columbia-CT62-02.webp,.webp,CT62,ct62,2,1,CT62,simple,mapped,direct_sku,mapped,3,CT62 | CT6 | CT624,simple | simple | simple,Needle Holding Shaft - | Taper Side Plate Right (CT - 6) - | Predator Taper Needle Shaft Assembly (CT624) -,100 | 85 | 85
columbia,columbia-CT63-02.webp,.webp,CT63,ct63,2,1,CT63,simple,mapped,direct_sku,mapped,2,CT63 | CT6,simple | simple,Needle - | Taper Side Plate Right (CT - 6) -,100 | 85
columbia,columbia-CT64-02.webp,.webp,CT64,ct64,2,1,CT64,simple,mapped,direct_sku,mapped,2,CT64 | CT6,simple | simple,Needle Return Shaft - | Taper Side Plate Right (CT - 6) -,100 | 85
columbia,columbia-CT65-02.webp,.webp,CT65,ct65,2,1,CT65,simple,mapped,direct_sku,mapped,2,CT65 | CT6,simple | simple,Needle Return Spring - | Taper Side Plate Right (CT - 6) -,100 | 85
columbia,columbia-CT67-02.webp,.webp,CT67,ct67,2,1,CT67,simple,mapped,direct_sku,mapped,2,CT67 | CT6,simple | simple,Ratchet Gear - | Taper Side Plate Right (CT - 6) -,100 | 85
columbia,columbia-CT68-02.webp,.webp,CT68,ct68,2,1,CT68,simple,mapped,direct_sku,mapped,2,CT68 | CT6,simple | simple,Hub - | Taper Side Plate Right (CT - 6) -,100 | 85
columbia,columbia-CT6A-02.webp,.webp,CT6A,ct6a,2,1,CT6A,simple,mapped,direct_sku,mapped,2,CT6A | CT6,simple | simple,Stainless Steel Side Plate - Left - | Taper Side Plate Right (CT - 6) -,100 | 85
columbia,columbia-CT70-02.webp,.webp,CT70,ct70,2,1,CT70,simple,mapped,direct_sku,mapped,2,CT70 | CT7,simple | simple,Drive Shaft - | Side Plate Support  Right (CT7) -,100 | 85
columbia,columbia-CT71-02.webp,.webp,CT71,ct71,2,1,CT71,simple,mapped,direct_sku,mapped,3,CT71 | CT7 | CT711A,simple | simple | simple,Drive Sprocket - Small - | Side Plate Support  Right (CT7) - | Predator Taper Crimping Arm Bearing (CT711A) -,100 | 85 | 85
columbia,columbia-CT72-02.webp,.webp,CT72,ct72,2,1,CT72,simple,mapped,direct_sku,mapped,3,CT72 | CT7 | CT726,simple | simple | simple,Cable - | Side Plate Support  Right (CT7) - | Predator Taper Drive Chain Predator (CT726) -,100 | 85 | 85
columbia,columbia-CT72-03.webp,.webp,CT72,ct72,3,1,CT72,simple,mapped,direct_sku,mapped,3,CT72 | CT7 | CT726,simple | simple | simple,Cable - | Side Plate Support  Right (CT7) - | Predator Taper Drive Chain Predator (CT726) -,100 | 85 | 85
columbia,columbia-CT73-02.webp,.webp,CT73,ct73,2,1,CT73,simple,mapped,direct_sku,mapped,2,CT73 | CT7,simple | simple,Cable Drum - | Side Plate Support  Right (CT7) -,100 | 85
columbia,columbia-CT76-02.webp,.webp,CT76,ct76,2,1,CT76,simple,mapped,direct_sku,mapped,3,CT76 | CT7 | CT765,simple | simple | simple,Nylatron Washer - | Side Plate Support  Right (CT7) - | Predator Taper Manual Drive Grip (CT765) -,100 | 85 | 85
columbia,columbia-CT77-02.webp,.webp,CT77,ct77,2,1,CT77,simple,mapped,direct_sku,mapped,3,CT77 | CT7 | CT771,simple | simple | simple,Drive Sprocket - Large - | Side Plate Support  Right (CT7) - | Predator Taper Drive Sprocket Small (CT771) -,100 | 85 | 85
columbia,columbia-CT78-02.webp,.webp,CT78,ct78,2,1,CT78,simple,mapped,direct_sku,mapped,2,CT78 | CT7,simple | simple,Drive Chain - | Side Plate Support  Right (CT7) -,100 | 85
columbia,columbia-CT79-02.webp,.webp,CT79,ct79,2,1,CT79,simple,mapped,direct_sku,mapped,3,CT79 | CT7 | CT790,simple | simple | simple,Hollow Shaft - | Side Plate Support  Right (CT7) - | Predator Taper Rod Sleeve Housing (CT790) -,100 | 85 | 85
columbia,columbia-CT7A-02.webp,.webp,CT7A,ct7a,2,1,CT7A,simple,mapped,direct_sku,mapped,2,CT7A | CT7,simple | simple,Side Plate Hub - | Side Plate Support  Right (CT7) -,100 | 85
columbia,columbia-CT80-02.webp,.webp,CT80,ct80,2,1,CT80,simple,mapped,direct_sku,mapped,2,CT80 | CT8,simple | simple,Manual Drive Grip - | Side Plate Support  Left (CT8) -,100 | 85
columbia,columbia-CT81-02.webp,.webp,CT81,ct81,2,1,CT81,simple,mapped,direct_sku,mapped,2,CT81 | CT8,simple | simple,Clutch Return Spring - | Side Plate Support  Left (CT8) -,100 | 85
columbia,columbia-CT82-02.webp,.webp,CT82,ct82,2,1,CT82,simple,mapped,direct_sku,mapped,2,CT82 | CT8,simple | simple,Clutch Lever - | Side Plate Support  Left (CT8) -,100 | 85
columbia,columbia-CT83-02.webp,.webp,CT83,ct83,2,1,CT83,simple,mapped,direct_sku,mapped,2,CT83 | CT8,simple | simple,Clutch Dog - | Side Plate Support  Left (CT8) -,100 | 85
columbia,columbia-CT85-02.webp,.webp,CT85,ct85,2,1,CT85,simple,mapped,direct_sku,mapped,2,CT85 | CT8,simple | simple,Clutch Release Shaft - | Side Plate Support  Left (CT8) -,100 | 85
columbia,columbia-CT86-02.webp,.webp,CT86,ct86,2,1,CT86,simple,mapped,direct_sku,mapped,2,CT86 | CT8,simple | simple,CT86 – Toe Kicker Cable - | Side Plate Support  Left (CT8) -,100 | 85
columbia,columbia-CT87-02.webp,.webp,CT87,ct87,2,1,CT87,simple,mapped,direct_sku,mapped,3,CT87 | CT8 | CT87-CL,simple | simple | simple,Engraved Cover Plate Cap - | Side Plate Support  Left (CT8) - | Cam Lock Taper Cap (CT87 - CL) -,100 | 85 | 85
columbia,columbia-CT87A-02.webp,.webp,CT87A,ct87a,2,1,CT87A,simple,mapped,direct_sku,mapped,3,CT87A | CT8 | CT87,simple | simple | simple,Bracket Brace - | Side Plate Support  Left (CT8) - | Engraved Cover Plate Cap -,100 | 85 | 85
columbia,columbia-CT88-02.webp,.webp,CT88,ct88,2,1,CT88,simple,mapped,direct_sku,mapped,2,CT88 | CT8,simple | simple,Clutch Release Rod - | Side Plate Support  Left (CT8) -,100 | 85
columbia,columbia-CT89-02.webp,.webp,CT89,ct89,2,1,CT89,simple,mapped,direct_sku,mapped,2,CT89 | CT8,simple | simple,Release Rod Sleeve - | Side Plate Support  Left (CT8) -,100 | 85
columbia,columbia-CT90-02.webp,.webp,CT90,ct90,2,1,CT90,simple,mapped,direct_sku,mapped,1,CT90,simple,Rod Sleeve Housing -,100
columbia,columbia-CT92-02.webp,.webp,CT92,ct92,2,1,CT92,simple,mapped,direct_sku,mapped,2,CT92 | CT92A,simple | simple,Release Clip Bushing - | Toe Kicker Caple Retainer Clip -,100 | 85
columbia,columbia-CT92A-02.webp,.webp,CT92A,ct92a,2,1,CT92A,simple,mapped,direct_sku,mapped,2,CT92A | CT92,simple | simple,Toe Kicker Caple Retainer Clip - | Release Clip Bushing -,100 | 85
columbia,columbia-CT96-02.webp,.webp,CT96,ct96,2,1,CT96,simple,mapped,direct_sku,mapped,1,CT96,simple,Mud Shut - Off Gasket -,100
columbia,columbia-CT97-02.webp,.webp,CT97,ct97,2,1,CT97,simple,mapped,direct_sku,mapped,1,CT97,simple,Mud Supply Valve Body -,100
columbia,columbia-CT98-02.webp,.webp,CT98,ct98,2,1,CT98,simple,mapped,direct_sku,mapped,1,CT98,simple,Mud Supply Seal Plate & Shaft -,100
columbia,columbia-CTA107-02.webp,.webp,CTA107,cta107,2,0,,,,,orphan,0,,,,
columbia,columbia-CTA87-CL-02.webp,.webp,CTA87-CL,cta87-cl,2,0,,,,,orphan,0,,,,
columbia,columbia-CTK10-01.webp,.webp,CTK10,ctk10,1,2,COL-COLUMBIOA-STAINLESS-STEEL-TAPING-KNIFE-WITH-SOFT-GRIP-HANDLE | CTK10,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,CTK10,variation,"Columbia Stainless Steel Taping Knife with Soft Grip Handle -  10""",100
columbia,columbia-CTK12-01.webp,.webp,CTK12,ctk12,1,2,COL-COLUMBIOA-STAINLESS-STEEL-TAPING-KNIFE-WITH-SOFT-GRIP-HANDLE | CTK12,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,CTK12,variation,"Columbia Stainless Steel Taping Knife with Soft Grip Handle -  12""",100
columbia,columbia-CTK14-01.webp,.webp,CTK14,ctk14,1,2,COL-COLUMBIOA-STAINLESS-STEEL-TAPING-KNIFE-WITH-SOFT-GRIP-HANDLE | CTK14,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,CTK14,variation,"Columbia Stainless Steel Taping Knife with Soft Grip Handle -  14""",100
columbia,columbia-CTK8-01.webp,.webp,CTK8,ctk8,1,2,COL-COLUMBIOA-STAINLESS-STEEL-TAPING-KNIFE-WITH-SOFT-GRIP-HANDLE | CTK8,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,CTK8,variation,"Columbia Stainless Steel Taping Knife with Soft Grip Handle -  8""",100
columbia,columbia-CTK8-02.webp,.webp,CTK8,ctk8,2,2,COL-COLUMBIOA-STAINLESS-STEEL-TAPING-KNIFE-WITH-SOFT-GRIP-HANDLE | CTK8,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,CTK8,variation,"Columbia Stainless Steel Taping Knife with Soft Grip Handle -  8""",100
columbia,columbia-FA199-02.webp,.webp,FA199,fa199,2,1,FA199,simple,mapped,direct_sku,mapped,1,FA199,simple,"2 - 56 x 3/16"" Binder Slot -",100
columbia,columbia-FA200-02.webp,.webp,FA200,fa200,2,1,FA200,simple,mapped,direct_sku,mapped,1,FA200,simple,"1/16 x 1/4"" Split Pin -",100
columbia,columbia-FA202-02.webp,.webp,FA202,fa202,2,1,FA202,simple,mapped,direct_sku,mapped,1,FA202,simple,"1/16 X 1/2"" Cotter Pin -",100
columbia,columbia-FA203-02.webp,.webp,FA203,fa203,2,1,FA203,simple,mapped,direct_sku,mapped,1,FA203,simple,"1/16 x 3/4"" Cotter Pin -",100
columbia,columbia-FA206-02.webp,.webp,FA206,fa206,2,1,FA206,simple,mapped,direct_sku,mapped,1,FA206,simple,4 - 40 Hex Nut -,100
columbia,columbia-FA207-02.webp,.webp,FA207,fa207,2,1,FA207,simple,mapped,direct_sku,mapped,1,FA207,simple,4 - 40 Nyloc Nut -,100
columbia,columbia-FA207-03.webp,.webp,FA207,fa207,3,1,FA207,simple,mapped,direct_sku,mapped,1,FA207,simple,4 - 40 Nyloc Nut -,100
columbia,columbia-FA208-02.webp,.webp,FA208,fa208,2,1,FA208,simple,mapped,direct_sku,mapped,1,FA208,simple,"4 - 40 x 1/8"" Binder Slot -",100
columbia,columbia-FA208-03.webp,.webp,FA208,fa208,3,1,FA208,simple,mapped,direct_sku,mapped,1,FA208,simple,"4 - 40 x 1/8"" Binder Slot -",100
columbia,columbia-FA210-02.webp,.webp,FA210,fa210,2,1,FA210,simple,mapped,direct_sku,mapped,1,FA210,simple,"4 - 40 x 3/16"" Binder Slot -",100
columbia,columbia-FA212-02.webp,.webp,FA212,fa212,2,1,FA212,simple,mapped,direct_sku,mapped,1,FA212,simple,"4 - 40 x 3/16"" Truss Slot -",100
columbia,columbia-FA213-02.webp,.webp,FA213,fa213,2,1,FA213,simple,mapped,direct_sku,mapped,1,FA213,simple,"4 - 40 x 1/4"" Binder Slot -",100
columbia,columbia-FA213-03.webp,.webp,FA213,fa213,3,1,FA213,simple,mapped,direct_sku,mapped,1,FA213,simple,"4 - 40 x 1/4"" Binder Slot -",100
columbia,columbia-FA214-02.webp,.webp,FA214,fa214,2,1,FA214,simple,mapped,direct_sku,mapped,1,FA214,simple,"4 - 40 x 1/4"" Flat Slot -",100
columbia,columbia-FA215-02.webp,.webp,FA215,fa215,2,1,FA215,simple,mapped,direct_sku,mapped,1,FA215,simple,"4 - 40 x 5/16"" Binder Slot -",100
columbia,columbia-FA216-02.webp,.webp,FA216,fa216,2,1,FA216,simple,mapped,direct_sku,mapped,1,FA216,simple,4 - 40 X 3/8” Fillister Slot -,100
columbia,columbia-FA218-02.webp,.webp,FA218,fa218,2,1,FA218,simple,mapped,direct_sku,mapped,1,FA218,simple,"4 - 40 x 3/8"" Flat Slot -",100
columbia,columbia-FA219-02.webp,.webp,FA219,fa219,2,1,FA219,simple,mapped,direct_sku,mapped,1,FA219,simple,"4 - 40 X 1/2"" Fillister Slot -",100
columbia,columbia-FA219-03.webp,.webp,FA219,fa219,3,1,FA219,simple,mapped,direct_sku,mapped,1,FA219,simple,"4 - 40 X 1/2"" Fillister Slot -",100
columbia,columbia-FA220-02.webp,.webp,FA220,fa220,2,1,FA220,simple,mapped,direct_sku,mapped,1,FA220,simple,"4 - 40 x 3/4"" Hex Bolt -",100
columbia,columbia-FA220-03.webp,.webp,FA220,fa220,3,1,FA220,simple,mapped,direct_sku,mapped,1,FA220,simple,"4 - 40 x 3/4"" Hex Bolt -",100
columbia,columbia-FA224-02.webp,.webp,FA224,fa224,2,1,FA224,simple,mapped,direct_sku,mapped,1,FA224,simple,"1/8"" x 3/8"" Split Pin -",100
columbia,columbia-FA225-02.webp,.webp,FA225,fa225,2,1,FA225,simple,mapped,direct_sku,mapped,1,FA225,simple,"1/8"" x 3/8"" Rivet Shoulder Washer -",100
columbia,columbia-FA227-02.webp,.webp,FA227,fa227,2,1,FA227,simple,mapped,direct_sku,mapped,1,FA227,simple,"6 - 32 X 1/4"" Flat Slot -",100
columbia,columbia-FA228-02.webp,.webp,FA228,fa228,2,1,FA228,simple,mapped,direct_sku,mapped,1,FA228,simple,#6 Flat Washer -,100
columbia,columbia-FA228-03.webp,.webp,FA228,fa228,3,1,FA228,simple,mapped,direct_sku,mapped,1,FA228,simple,#6 Flat Washer -,100
